trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,continuous_pickup,continuous_drop_off,shape_dist_traveled,timepoint
S3DC_T29,20:07:00,20:07:00,31,13,,0,0,,,,1
S3DC_T29,20:09:00,20:09:00,16,14,,0,0,,,,1
S3DC_T29,20:11:00,20:11:00,15,15,,0,0,,,,1
S3DC_T29,20:14:00,20:14:00,40,16,,0,0,,,,1
S3DC_T29,20:15:00,20:15:00,63,17,,0,0,,,,1
S3DC_T29,20:16:00,20:16:00,62,18,,0,0,,,,1
S3DC_T29,20:20:00,20:20:00,61,19,,0,0,,,,1
S3DC_T29,20:22:00,20:22:00,60,20,,0,0,,,,1
S3DC_T29,20:23:00,20:23:00,59,21,,0,0,,,,1
S3DC_T29,20:25:00,20:25:00,58,22,,0,0,,,,1
S3DC_T29,20:27:00,20:27:00,57,23,,0,0,,,,1
S3DC_T29,20:28:00,20:28:00,56,24,,0,0,,,,1
S3DC_T29,20:29:00,20:29:00,55,25,,0,0,,,,1
S3DC_T29,20:30:00,20:30:00,54,26,,0,0,,,,1
S3DC_T30,20:10:00,20:10:00,72,1,,0,0,,,,1
S3DC_T30,20:13:00,20:13:00,71,2,,0,0,,,,1
S3DC_T30,20:18:00,20:18:00,70,3,,0,0,,,,1
S3DC_T30,20:20:00,20:20:00,69,4,,0,0,,,,1
S3DC_T30,20:23:00,20:23:00,68,5,,0,0,,,,1
S3DC_T30,20:25:00,20:25:00,67,6,,0,0,,,,1
S3DC_T30,20:26:00,20:26:00,66,7,,0,0,,,,1
S3DC_T30,20:27:00,20:27:00,65,8,,0,0,,,,1
S3DC_T30,20:29:00,20:29:00,64,9,,0,0,,,,1
S3DC_T30,20:31:00,20:31:00,19,10,,0,0,,,,1
S3DC_T30,20:33:00,20:33:00,18,11,,0,0,,,,1
S3DC_T30,20:34:00,20:34:00,17,12,,0,0,,,,1
S3DC_T30,20:37:00,20:37:00,31,13,,0,0,,,,1
S3DC_T30,20:39:00,20:39:00,16,14,,0,0,,,,1
S3DC_T30,20:41:00,20:41:00,15,15,,0,0,,,,1
S3DC_T30,20:44:00,20:44:00,40,16,,0,0,,,,1
S3DC_T30,20:45:00,20:45:00,63,17,,0,0,,,,1
S3DC_T30,20:46:00,20:46:00,62,18,,0,0,,,,1
S3DC_T30,20:50:00,20:50:00,61,19,,0,0,,,,1
S3DC_T30,20:52:00,20:52:00,60,20,,0,0,,,,1
S3DC_T30,20:53:00,20:53:00,59,21,,0,0,,,,1
S3DC_T30,20:55:00,20:55:00,58,22,,0,0,,,,1
S3DC_T30,20:57:00,20:57:00,57,23,,0,0,,,,1
S3DC_T30,20:58:00,20:58:00,56,24,,0,0,,,,1
S3DC_T30,20:59:00,20:59:00,55,25,,0,0,,,,1
S3DC_T30,21:00:00,21:00:00,54,26,,0,0,,,,1
S3DC_T31,20:40:00,20:40:00,72,1,,0,0,,,,1
S3DC_T31,20:43:00,20:43:00,71,2,,0,0,,,,1
S3DC_T31,20:48:00,20:48:00,70,3,,0,0,,,,1
S3DC_T31,20:50:00,20:50:00,69,4,,0,0,,,,1
S3DC_T31,20:53:00,20:53:00,68,5,,0,0,,,,1
S3DC_T31,20:55:00,20:55:00,67,6,,0,0,,,,1
S3DC_T31,20:56:00,20:56:00,66,7,,0,0,,,,1
S3DC_T31,20:57:00,20:57:00,65,8,,0,0,,,,1
S3DC_T31,20:59:00,20:59:00,64,9,,0,0,,,,1
S3DC_T31,21:01:00,21:01:00,19,10,,0,0,,,,1
S3DC_T31,21:03:00,21:03:00,18,11,,0,0,,,,1
S3DC_T31,21:04:00,21:04:00,17,12,,0,0,,,,1
S3DC_T31,21:07:00,21:07:00,31,13,,0,0,,,,1
S3DC_T31,21:09:00,21:09:00,16,14,,0,0,,,,1
S3DC_T31,21:11:00,21:11:00,15,15,,0,0,,,,1
S3DC_T31,21:14:00,21:14:00,40,16,,0,0,,,,1
S3DC_T31,21:15:00,21:15:00,63,17,,0,0,,,,1
S3DC_T31,21:16:00,21:16:00,62,18,,0,0,,,,1
S3DC_T31,21:20:00,21:20:00,61,19,,0,0,,,,1
S3DC_T31,21:22:00,21:22:00,60,20,,0,0,,,,1
S3DC_T31,21:23:00,21:23:00,59,21,,0,0,,,,1
S3DC_T31,21:25:00,21:25:00,58,22,,0,0,,,,1
S3DC_T31,21:27:00,21:27:00,57,23,,0,0,,,,1
S3DC_T31,21:28:00,21:28:00,56,24,,0,0,,,,1
S3DC_T31,21:29:00,21:29:00,55,25,,0,0,,,,1
S3DC_T31,21:30:00,21:30:00,54,26,,0,0,,,,1
S3DC_T32,21:10:00,21:10:00,72,1,,0,0,,,,1
S3DC_T32,21:13:00,21:13:00,71,2,,0,0,,,,1
S3DC_T32,21:18:00,21:18:00,70,3,,0,0,,,,1
S3DC_T32,21:20:00,21:20:00,69,4,,0,0,,,,1
S3DC_T32,21:23:00,21:23:00,68,5,,0,0,,,,1
S3DC_T32,21:25:00,21:25:00,67,6,,0,0,,,,1
S3DC_T32,21:26:00,21:26:00,66,7,,0,0,,,,1
S3DC_T32,21:27:00,21:27:00,65,8,,0,0,,,,1
S3DC_T32,21:29:00,21:29:00,64,9,,0,0,,,,1
S3DC_T32,21:31:00,21:31:00,19,10,,0,0,,,,1
S3DC_T32,21:33:00,21:33:00,18,11,,0,0,,,,1
S3DC_T32,21:34:00,21:34:00,17,12,,0,0,,,,1
S3DC_T32,21:37:00,21:37:00,31,13,,0,0,,,,1
S3DC_T32,21:39:00,21:39:00,16,14,,0,0,,,,1
S3DC_T32,21:41:00,21:41:00,15,15,,0,0,,,,1
S3DC_T32,21:44:00,21:44:00,40,16,,0,0,,,,1
S3DC_T32,21:45:00,21:45:00,63,17,,0,0,,,,1
S3DC_T32,21:46:00,21:46:00,62,18,,0,0,,,,1
S3DC_T32,21:50:00,21:50:00,61,19,,0,0,,,,1
S3DC_T32,21:52:00,21:52:00,60,20,,0,0,,,,1
S3DC_T32,21:53:00,21:53:00,59,21,,0,0,,,,1
S3DC_T32,21:55:00,21:55:00,58,22,,0,0,,,,1
S3DC_T32,21:57:00,21:57:00,57,23,,0,0,,,,1
S3DC_T32,21:58:00,21:58:00,56,24,,0,0,,,,1
S3DC_T32,21:59:00,21:59:00,55,25,,0,0,,,,1
S3DC_T32,22:00:00,22:00:00,54,26,,0,0,,,,1
S3DC_T33,21:40:00,21:40:00,72,1,,0,0,,,,1
S3DC_T33,21:43:00,21:43:00,71,2,,0,0,,,,1
S3DC_T33,21:48:00,21:48:00,70,3,,0,0,,,,1
S3DC_T33,21:50:00,21:50:00,69,4,,0,0,,,,1
S3DC_T33,21:53:00,21:53:00,68,5,,0,0,,,,1
S3DC_T33,21:55:00,21:55:00,67,6,,0,0,,,,1
S3DC_T33,21:56:00,21:56:00,66,7,,0,0,,,,1
S3DC_T33,21:57:00,21:57:00,65,8,,0,0,,,,1
S3DC_T33,21:59:00,21:59:00,64,9,,0,0,,,,1
S3DC_T33,22:01:00,22:01:00,19,10,,0,0,,,,1
S3DC_T33,22:03:00,22:03:00,18,11,,0,0,,,,1
S3DC_T33,22:04:00,22:04:00,17,12,,0,0,,,,1
S3DC_T33,22:07:00,22:07:00,31,13,,0,0,,,,1
S3DC_T33,22:09:00,22:09:00,16,14,,0,0,,,,1
S3DC_T33,22:11:00,22:11:00,15,15,,0,0,,,,1
S3DC_T33,22:14:00,22:14:00,40,16,,0,0,,,,1
S3DC_T33,22:15:00,22:15:00,63,17,,0,0,,,,1
S3DC_T33,22:16:00,22:16:00,62,18,,0,0,,,,1
S3DC_T33,22:20:00,22:20:00,61,19,,0,0,,,,1
S3DC_T33,22:22:00,22:22:00,60,20,,0,0,,,,1
S3DC_T33,22:23:00,22:23:00,59,21,,0,0,,,,1
S3DC_T33,22:25:00,22:25:00,58,22,,0,0,,,,1
S3DC_T33,22:27:00,22:27:00,57,23,,0,0,,,,1
S3DC_T33,22:28:00,22:28:00,56,24,,0,0,,,,1
S3DC_T33,22:29:00,22:29:00,55,25,,0,0,,,,1
S3DC_T33,22:30:00,22:30:00,54,26,,0,0,,,,1
S3DC_T34,22:10:00,22:10:00,72,1,,0,0,,,,1
S3DC_T34,22:13:00,22:13:00,71,2,,0,0,,,,1
S3DC_T34,22:18:00,22:18:00,70,3,,0,0,,,,1
S3DC_T34,22:20:00,22:20:00,69,4,,0,0,,,,1
S3DC_T34,22:23:00,22:23:00,68,5,,0,0,,,,1
S3DC_T34,22:25:00,22:25:00,67,6,,0,0,,,,1
S3DC_T34,22:26:00,22:26:00,66,7,,0,0,,,,1
S3DC_T34,22:27:00,22:27:00,65,8,,0,0,,,,1
S3DC_T34,22:29:00,22:29:00,64,9,,0,0,,,,1
S3DC_T34,22:31:00,22:31:00,19,10,,0,0,,,,1
S3DC_T34,22:33:00,22:33:00,18,11,,0,0,,,,1
S3DC_T34,22:34:00,22:34:00,17,12,,0,0,,,,1
S3DC_T34,22:37:00,22:37:00,31,13,,0,0,,,,1
S3DC_T34,22:39:00,22:39:00,16,14,,0,0,,,,1
S3DC_T34,22:41:00,22:41:00,15,15,,0,0,,,,1
S3DC_T34,22:44:00,22:44:00,40,16,,0,0,,,,1
S3DC_T34,22:45:00,22:45:00,63,17,,0,0,,,,1
S3DC_T34,22:46:00,22:46:00,62,18,,0,0,,,,1
S3DC_T34,22:50:00,22:50:00,61,19,,0,0,,,,1
S3DC_T34,22:52:00,22:52:00,60,20,,0,0,,,,1
S3DC_T34,22:53:00,22:53:00,59,21,,0,0,,,,1
S3DC_T34,22:55:00,22:55:00,58,22,,0,0,,,,1
S3DC_T34,22:57:00,22:57:00,57,23,,0,0,,,,1
S3DC_T34,22:58:00,22:58:00,56,24,,0,0,,,,1
S3DC_T34,22:59:00,22:59:00,55,25,,0,0,,,,1
S3DC_T34,23:00:00,23:00:00,54,26,,0,0,,,,1
S3DC_T35,22:40:00,22:40:00,72,1,,0,0,,,,1
S3DC_T35,22:43:00,22:43:00,71,2,,0,0,,,,1
S3DC_T35,22:48:00,22:48:00,70,3,,0,0,,,,1
S3DC_T35,22:50:00,22:50:00,69,4,,0,0,,,,1
S3DC_T35,22:53:00,22:53:00,68,5,,0,0,,,,1
S3DC_T35,22:55:00,22:55:00,67,6,,0,0,,,,1
S3DC_T35,22:56:00,22:56:00,66,7,,0,0,,,,1
S3DC_T35,22:57:00,22:57:00,65,8,,0,0,,,,1
S3DC_T35,22:59:00,22:59:00,64,9,,0,0,,,,1
S3DC_T35,23:01:00,23:01:00,19,10,,0,0,,,,1
S3DC_T35,23:03:00,23:03:00,18,11,,0,0,,,,1
S3DC_T35,23:04:00,23:04:00,17,12,,0,0,,,,1
S3DC_T35,23:07:00,23:07:00,31,13,,0,0,,,,1
S3DC_T35,23:09:00,23:09:00,16,14,,0,0,,,,1
S3DC_T35,23:11:00,23:11:00,15,15,,0,0,,,,1
S3DC_T35,23:14:00,23:14:00,40,16,,0,0,,,,1
S3DC_T35,23:15:00,23:15:00,63,17,,0,0,,,,1
S3DC_T35,23:16:00,23:16:00,62,18,,0,0,,,,1
S3DC_T35,23:20:00,23:20:00,61,19,,0,0,,,,1
S3DC_T35,23:22:00,23:22:00,60,20,,0,0,,,,1
S3DC_T35,23:23:00,23:23:00,59,21,,0,0,,,,1
S3DC_T35,23:25:00,23:25:00,58,22,,0,0,,,,1
S3DC_T35,23:27:00,23:27:00,57,23,,0,0,,,,1
S3DC_T35,23:28:00,23:28:00,56,24,,0,0,,,,1
S3DC_T35,23:29:00,23:29:00,55,25,,0,0,,,,1
S3DC_T35,23:30:00,23:30:00,54,26,,0,0,,,,1
S10DA_T01,05:15:00,05:15:00,1,1,,0,0,,,,1
S10DA_T01,05:19:00,05:19:00,2,2,,0,0,,,,1
S10DA_T01,05:22:00,05:22:00,3,3,,0,0,,,,1
S10DA_T01,05:25:00,05:25:00,4,4,,0,0,,,,1
S10DA_T01,05:29:00,05:29:00,5,5,,0,0,,,,1
S10DA_T01,05:33:00,05:33:00,6,6,,0,0,,,,1
S10DA_T01,05:37:00,05:37:00,7,7,,0,0,,,,1
S10DA_T01,05:45:00,05:45:00,9,8,,0,0,,,,1
S10DA_T01,05:48:00,05:48:00,10,9,,0,0,,,,1
S10DA_T01,05:50:00,05:50:00,11,10,,0,0,,,,1
S10DA_T01,05:53:00,05:53:00,12,11,,0,0,,,,1
S10DA_T01,05:55:00,05:55:00,13,12,,0,0,,,,1
S10DA_T01,06:00:00,06:00:00,14,13,,0,0,,,,1
S10DA_T01,06:03:00,06:03:00,15,14,,0,0,,,,1
S10DA_T01,06:05:00,06:05:00,83,15,,0,0,,,,1
S10DA_T01,06:07:00,06:07:00,84,16,,0,0,,,,1
S10DA_T01,06:09:00,06:09:00,85,17,,0,0,,,,1
S10DA_T01,06:11:00,06:11:00,86,18,,0,0,,,,1
S10DA_T01,06:13:00,06:13:00,19,19,,0,0,,,,1
S10DA_T01,06:15:00,06:15:00,20,20,,0,0,,,,1
S10DA_T01,06:16:00,06:16:00,21,21,,0,0,,,,1
S10DA_T01,06:18:00,06:18:00,22,22,,0,0,,,,1
S10DA_T01,06:20:00,06:20:00,23,23,,0,0,,,,1
S10DA_T01,06:23:00,06:23:00,24,24,,0,0,,,,1
S10DA_T01,06:25:00,06:25:00,25,25,,0,0,,,,1
S10DA_T01,06:27:00,06:27:00,26,26,,0,0,,,,1
S10DA_T01,06:31:00,06:31:00,27,27,,0,0,,,,1
S10DA_T01,06:35:00,06:35:00,28,28,,0,0,,,,1
S10DA_T01,06:40:00,06:40:00,29,29,,0,0,,,,1
S10DA_T01,06:45:00,06:45:00,30,30,,0,0,,,,1
S10DA_T02,05:45:00,05:45:00,1,1,,0,0,,,,1
S10DA_T02,05:49:00,05:49:00,2,2,,0,0,,,,1
S10DA_T02,05:52:00,05:52:00,3,3,,0,0,,,,1
S10DA_T02,05:55:00,05:55:00,4,4,,0,0,,,,1
S10DA_T02,05:59:00,05:59:00,5,5,,0,0,,,,1
S10DA_T02,06:03:00,06:03:00,6,6,,0,0,,,,1
S10DA_T02,06:07:00,06:07:00,7,7,,0,0,,,,1
S10DA_T02,06:15:00,06:15:00,9,8,,0,0,,,,1
S10DA_T02,06:18:00,06:18:00,10,9,,0,0,,,,1
S10DA_T02,06:20:00,06:20:00,11,10,,0,0,,,,1
S10DA_T02,06:23:00,06:23:00,12,11,,0,0,,,,1
S10DA_T02,06:25:00,06:25:00,13,12,,0,0,,,,1
S10DA_T02,06:30:00,06:30:00,14,13,,0,0,,,,1
S10DA_T02,06:33:00,06:33:00,15,14,,0,0,,,,1
S10DA_T02,06:35:00,06:35:00,83,15,,0,0,,,,1
S10DA_T02,06:37:00,06:37:00,84,16,,0,0,,,,1
S10DA_T02,06:39:00,06:39:00,85,17,,0,0,,,,1
S10DA_T02,06:41:00,06:41:00,86,18,,0,0,,,,1
S10DA_T02,06:43:00,06:43:00,19,19,,0,0,,,,1
S10DA_T02,06:45:00,06:45:00,20,20,,0,0,,,,1
S10DA_T02,06:46:00,06:46:00,21,21,,0,0,,,,1
S10DA_T02,06:48:00,06:48:00,22,22,,0,0,,,,1
S10DA_T02,06:50:00,06:50:00,23,23,,0,0,,,,1
S10DA_T02,06:53:00,06:53:00,24,24,,0,0,,,,1
S10DA_T02,06:55:00,06:55:00,25,25,,0,0,,,,1
S10DA_T02,06:57:00,06:57:00,26,26,,0,0,,,,1
S10DA_T02,07:01:00,07:01:00,27,27,,0,0,,,,1
S10DA_T02,07:05:00,07:05:00,28,28,,0,0,,,,1
S10DA_T02,07:10:00,07:10:00,29,29,,0,0,,,,1
S10DA_T02,07:15:00,07:15:00,30,30,,0,0,,,,1
S10DA_T03,06:15:00,06:15:00,1,1,,0,0,,,,1
S10DA_T03,06:19:00,06:19:00,2,2,,0,0,,,,1
S10DA_T03,06:22:00,06:22:00,3,3,,0,0,,,,1
S10DA_T03,06:25:00,06:25:00,4,4,,0,0,,,,1
S10DA_T03,06:29:00,06:29:00,5,5,,0,0,,,,1
S10DA_T03,06:33:00,06:33:00,6,6,,0,0,,,,1
S10DA_T03,06:37:00,06:37:00,7,7,,0,0,,,,1
S10DA_T03,06:45:00,06:45:00,9,8,,0,0,,,,1
S10DA_T03,06:48:00,06:48:00,10,9,,0,0,,,,1
S10DA_T03,06:50:00,06:50:00,11,10,,0,0,,,,1
S10DA_T03,06:53:00,06:53:00,12,11,,0,0,,,,1
S10DA_T03,06:55:00,06:55:00,13,12,,0,0,,,,1
S10DA_T03,07:00:00,07:00:00,14,13,,0,0,,,,1
S10DA_T03,07:03:00,07:03:00,15,14,,0,0,,,,1
S10DA_T03,07:05:00,07:05:00,83,15,,0,0,,,,1
S10DA_T03,07:07:00,07:07:00,84,16,,0,0,,,,1
S10DA_T03,07:09:00,07:09:00,85,17,,0,0,,,,1
S10DA_T03,07:11:00,07:11:00,86,18,,0,0,,,,1
S10DA_T03,07:13:00,07:13:00,19,19,,0,0,,,,1
S10DA_T03,07:15:00,07:15:00,20,20,,0,0,,,,1
S10DA_T03,07:16:00,07:16:00,21,21,,0,0,,,,1
S10DA_T03,07:18:00,07:18:00,22,22,,0,0,,,,1
S10DA_T03,07:20:00,07:20:00,23,23,,0,0,,,,1
S10DA_T03,07:23:00,07:23:00,24,24,,0,0,,,,1
S10DA_T03,07:25:00,07:25:00,25,25,,0,0,,,,1
S10DA_T03,07:27:00,07:27:00,26,26,,0,0,,,,1
S10DA_T03,07:31:00,07:31:00,27,27,,0,0,,,,1
S10DA_T03,07:35:00,07:35:00,28,28,,0,0,,,,1
S10DA_T03,07:40:00,07:40:00,29,29,,0,0,,,,1
S10DA_T03,07:45:00,07:45:00,30,30,,0,0,,,,1
S10DA_T04,06:45:00,06:45:00,1,1,,0,0,,,,1
S10DA_T04,06:49:00,06:49:00,2,2,,0,0,,,,1
S10DA_T04,06:52:00,06:52:00,3,3,,0,0,,,,1
S10DA_T04,06:55:00,06:55:00,4,4,,0,0,,,,1
S10DA_T04,06:59:00,06:59:00,5,5,,0,0,,,,1
S10DA_T04,07:03:00,07:03:00,6,6,,0,0,,,,1
S10DA_T04,07:07:00,07:07:00,7,7,,0,0,,,,1
S10DA_T04,07:15:00,07:15:00,9,8,,0,0,,,,1
S10DA_T04,07:18:00,07:18:00,10,9,,0,0,,,,1
S10DA_T04,07:20:00,07:20:00,11,10,,0,0,,,,1
S10DA_T04,07:23:00,07:23:00,12,11,,0,0,,,,1
S10DA_T04,07:25:00,07:25:00,13,12,,0,0,,,,1
S10DA_T04,07:30:00,07:30:00,14,13,,0,0,,,,1
S10DA_T04,07:33:00,07:33:00,15,14,,0,0,,,,1
S10DA_T04,07:35:00,07:35:00,83,15,,0,0,,,,1
S10DA_T04,07:37:00,07:37:00,84,16,,0,0,,,,1
S10DA_T04,07:39:00,07:39:00,85,17,,0,0,,,,1
S10DA_T04,07:41:00,07:41:00,86,18,,0,0,,,,1
S10DA_T04,07:43:00,07:43:00,19,19,,0,0,,,,1
S10DA_T04,07:45:00,07:45:00,20,20,,0,0,,,,1
S10DA_T04,07:46:00,07:46:00,21,21,,0,0,,,,1
S10DA_T04,07:48:00,07:48:00,22,22,,0,0,,,,1
S10DA_T04,07:50:00,07:50:00,23,23,,0,0,,,,1
S10DA_T04,07:53:00,07:53:00,24,24,,0,0,,,,1
S10DA_T04,07:55:00,07:55:00,25,25,,0,0,,,,1
S10DA_T04,07:57:00,07:57:00,26,26,,0,0,,,,1
S10DA_T04,08:01:00,08:01:00,27,27,,0,0,,,,1
S10DA_T04,08:05:00,08:05:00,28,28,,0,0,,,,1
S10DA_T04,08:10:00,08:10:00,29,29,,0,0,,,,1
S10DA_T04,08:15:00,08:15:00,30,30,,0,0,,,,1
S10DA_T05,07:15:00,07:15:00,1,1,,0,0,,,,1
S10DA_T05,07:19:00,07:19:00,2,2,,0,0,,,,1
S10DA_T05,07:22:00,07:22:00,3,3,,0,0,,,,1
S10DA_T05,07:25:00,07:25:00,4,4,,0,0,,,,1
S10DA_T05,07:29:00,07:29:00,5,5,,0,0,,,,1
S10DA_T05,07:33:00,07:33:00,6,6,,0,0,,,,1
S10DA_T05,07:37:00,07:37:00,7,7,,0,0,,,,1
S10DA_T05,07:45:00,07:45:00,9,8,,0,0,,,,1
S10DA_T05,07:48:00,07:48:00,10,9,,0,0,,,,1
S10DA_T05,07:50:00,07:50:00,11,10,,0,0,,,,1
S10DA_T05,07:53:00,07:53:00,12,11,,0,0,,,,1
S10DA_T05,07:55:00,07:55:00,13,12,,0,0,,,,1
S10DA_T05,08:00:00,08:00:00,14,13,,0,0,,,,1
S10DA_T05,08:03:00,08:03:00,15,14,,0,0,,,,1
S10DA_T05,08:05:00,08:05:00,83,15,,0,0,,,,1
S10DA_T05,08:07:00,08:07:00,84,16,,0,0,,,,1
S10DA_T05,08:09:00,08:09:00,85,17,,0,0,,,,1
S10DA_T05,08:11:00,08:11:00,86,18,,0,0,,,,1
S10DA_T05,08:13:00,08:13:00,19,19,,0,0,,,,1
S10DA_T05,08:15:00,08:15:00,20,20,,0,0,,,,1
S10DA_T05,08:16:00,08:16:00,21,21,,0,0,,,,1
S10DA_T05,08:18:00,08:18:00,22,22,,0,0,,,,1
S10DA_T05,08:20:00,08:20:00,23,23,,0,0,,,,1
S10DA_T05,08:23:00,08:23:00,24,24,,0,0,,,,1
S10DA_T05,08:25:00,08:25:00,25,25,,0,0,,,,1
S10DA_T05,08:27:00,08:27:00,26,26,,0,0,,,,1
S10DA_T05,08:31:00,08:31:00,27,27,,0,0,,,,1
S10DA_T05,08:35:00,08:35:00,28,28,,0,0,,,,1
S10DA_T05,08:40:00,08:40:00,29,29,,0,0,,,,1
S10DA_T05,08:45:00,08:45:00,30,30,,0,0,,,,1
S10DA_T06,07:45:00,07:45:00,1,1,,0,0,,,,1
S10DA_T06,07:49:00,07:49:00,2,2,,0,0,,,,1
S10DA_T06,07:52:00,07:52:00,3,3,,0,0,,,,1
S10DA_T06,07:55:00,07:55:00,4,4,,0,0,,,,1
S10DA_T06,07:59:00,07:59:00,5,5,,0,0,,,,1
S10DA_T06,08:03:00,08:03:00,6,6,,0,0,,,,1
S10DA_T06,08:07:00,08:07:00,7,7,,0,0,,,,1
S10DA_T06,08:15:00,08:15:00,9,8,,0,0,,,,1
S10DA_T06,08:18:00,08:18:00,10,9,,0,0,,,,1
S10DA_T06,08:20:00,08:20:00,11,10,,0,0,,,,1
S10DA_T06,08:23:00,08:23:00,12,11,,0,0,,,,1
S10DA_T06,08:25:00,08:25:00,13,12,,0,0,,,,1
S10DA_T06,08:30:00,08:30:00,14,13,,0,0,,,,1
S10DA_T06,08:33:00,08:33:00,15,14,,0,0,,,,1
S10DA_T06,08:35:00,08:35:00,83,15,,0,0,,,,1
S10DA_T06,08:37:00,08:37:00,84,16,,0,0,,,,1
S10DA_T06,08:39:00,08:39:00,85,17,,0,0,,,,1
S10DA_T06,08:41:00,08:41:00,86,18,,0,0,,,,1
S10DA_T06,08:43:00,08:43:00,19,19,,0,0,,,,1
S10DA_T06,08:45:00,08:45:00,20,20,,0,0,,,,1
S10DA_T06,08:46:00,08:46:00,21,21,,0,0,,,,1
S10DA_T06,08:48:00,08:48:00,22,22,,0,0,,,,1
S10DA_T06,08:50:00,08:50:00,23,23,,0,0,,,,1
S10DA_T06,08:53:00,08:53:00,24,24,,0,0,,,,1
S10DA_T06,08:55:00,08:55:00,25,25,,0,0,,,,1
S10DA_T06,08:57:00,08:57:00,26,26,,0,0,,,,1
S10DA_T06,09:01:00,09:01:00,27,27,,0,0,,,,1
S10DA_T06,09:05:00,09:05:00,28,28,,0,0,,,,1
S10DA_T06,09:10:00,09:10:00,29,29,,0,0,,,,1
S10DA_T06,09:15:00,09:15:00,30,30,,0,0,,,,1
S10DA_T07,08:15:00,08:15:00,1,1,,0,0,,,,1
S10DA_T07,08:19:00,08:19:00,2,2,,0,0,,,,1
S10DA_T07,08:22:00,08:22:00,3,3,,0,0,,,,1
S10DA_T07,08:25:00,08:25:00,4,4,,0,0,,,,1
S10DA_T07,08:29:00,08:29:00,5,5,,0,0,,,,1
S10DA_T07,08:33:00,08:33:00,6,6,,0,0,,,,1
S10DA_T07,08:37:00,08:37:00,7,7,,0,0,,,,1
S10DA_T07,08:45:00,08:45:00,9,8,,0,0,,,,1
S10DA_T07,08:48:00,08:48:00,10,9,,0,0,,,,1
S10DA_T07,08:50:00,08:50:00,11,10,,0,0,,,,1
S10DA_T07,08:53:00,08:53:00,12,11,,0,0,,,,1
S10DA_T07,08:55:00,08:55:00,13,12,,0,0,,,,1
S10DA_T07,09:00:00,09:00:00,14,13,,0,0,,,,1
S10DA_T07,09:03:00,09:03:00,15,14,,0,0,,,,1
S10DA_T07,09:05:00,09:05:00,83,15,,0,0,,,,1
S10DA_T07,09:07:00,09:07:00,84,16,,0,0,,,,1
S10DA_T07,09:09:00,09:09:00,85,17,,0,0,,,,1
S10DA_T07,09:11:00,09:11:00,86,18,,0,0,,,,1
S10DA_T07,09:13:00,09:13:00,19,19,,0,0,,,,1
S10DA_T07,09:15:00,09:15:00,20,20,,0,0,,,,1
S10DA_T07,09:16:00,09:16:00,21,21,,0,0,,,,1
S10DA_T07,09:18:00,09:18:00,22,22,,0,0,,,,1
S10DA_T07,09:20:00,09:20:00,23,23,,0,0,,,,1
S10DA_T07,09:23:00,09:23:00,24,24,,0,0,,,,1
S10DA_T07,09:25:00,09:25:00,25,25,,0,0,,,,1
S10DA_T07,09:27:00,09:27:00,26,26,,0,0,,,,1
S10DA_T07,09:31:00,09:31:00,27,27,,0,0,,,,1
S10DA_T07,09:35:00,09:35:00,28,28,,0,0,,,,1
S10DA_T07,09:40:00,09:40:00,29,29,,0,0,,,,1
S10DA_T07,09:45:00,09:45:00,30,30,,0,0,,,,1
S10DA_T08,08:45:00,08:45:00,1,1,,0,0,,,,1
S10DA_T08,08:49:00,08:49:00,2,2,,0,0,,,,1
S10DA_T08,08:52:00,08:52:00,3,3,,0,0,,,,1
S10DA_T08,08:55:00,08:55:00,4,4,,0,0,,,,1
S10DA_T08,08:59:00,08:59:00,5,5,,0,0,,,,1
S10DA_T08,09:03:00,09:03:00,6,6,,0,0,,,,1
S10DA_T08,09:07:00,09:07:00,7,7,,0,0,,,,1
S10DA_T08,09:15:00,09:15:00,9,8,,0,0,,,,1
S10DA_T08,09:18:00,09:18:00,10,9,,0,0,,,,1
S10DA_T08,09:20:00,09:20:00,11,10,,0,0,,,,1
S10DA_T08,09:23:00,09:23:00,12,11,,0,0,,,,1
S10DA_T08,09:25:00,09:25:00,13,12,,0,0,,,,1
S10DA_T08,09:30:00,09:30:00,14,13,,0,0,,,,1
S10DA_T08,09:33:00,09:33:00,15,14,,0,0,,,,1
S10DA_T08,09:35:00,09:35:00,83,15,,0,0,,,,1
S10DA_T08,09:37:00,09:37:00,84,16,,0,0,,,,1
S10DA_T08,09:39:00,09:39:00,85,17,,0,0,,,,1
S10DA_T08,09:41:00,09:41:00,86,18,,0,0,,,,1
S10DA_T08,09:43:00,09:43:00,19,19,,0,0,,,,1
S10DA_T08,09:45:00,09:45:00,20,20,,0,0,,,,1
S10DA_T08,09:46:00,09:46:00,21,21,,0,0,,,,1
S10DA_T08,09:48:00,09:48:00,22,22,,0,0,,,,1
S10DA_T08,09:50:00,09:50:00,23,23,,0,0,,,,1
S10DA_T08,09:53:00,09:53:00,24,24,,0,0,,,,1
S10DA_T08,09:55:00,09:55:00,25,25,,0,0,,,,1
S10DA_T08,09:57:00,09:57:00,26,26,,0,0,,,,1
S10DA_T08,10:01:00,10:01:00,27,27,,0,0,,,,1
S10DA_T08,10:05:00,10:05:00,28,28,,0,0,,,,1
S10DA_T08,10:10:00,10:10:00,29,29,,0,0,,,,1
